ilan_id,id,Aciklama_Yetenek_Eslesme_Sayisi,Aciklama_Yetenek_Eslesen_Kelimeler,Aciklama_Dil_Eslesme_Sayisi,Aciklama_Dil_Eslesen_Kelimeler,Konum_Eslesme_Sayisi,Konum_Eslesen_Kelimeler,Egitim_Eslesme_Sayisi,Egitim_Eslesen_Kelimeler,Deneyim_Eslesme,Benzerlik_Skoru
198,16,0,,0,,1,i̇stanbul,1,önlisans,1,0.45
198,8,0,,0,,0,,0,,0,0.0
198,11,0,,0,,0,,0,,1,0.26
198,12,0,,0,,1,i̇stanbul,0,,0,0.14
199,1,0,,0,,1,i̇stanbul,0,,1,0.4
199,2,0,,0,,1,i̇stanbul,0,,1,0.4
199,3,3,"office, iletişim, ms",0,,1,i̇stanbul,1,lise,1,0.6030000000000001
199,4,0,,0,,1,i̇stanbul,0,,1,0.4
199,5,0,,0,,0,,0,,1,0.26
199,6,1,iletişim,0,,0,,0,,1,0.311
199,7,0,,0,,0,,0,,1,0.26
199,12,0,,0,,0,,0,,1,0.26
199,13,0,,0,,1,i̇stanbul,0,,1,0.4
199,14,0,,0,,1,i̇stanbul,0,,1,0.4
199,15,0,,0,,1,i̇stanbul,0,,1,0.4
199,16,0,,0,,1,i̇stanbul,0,,1,0.4
199,8,0,,0,,0,,0,,1,0.26
199,11,0,,0,,0,,0,,1,0.26
199,12,0,,0,,1,i̇stanbul,0,,1,0.4
200,1,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
200,2,1,iş,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.541
200,3,1,office,1,i̇ngilizce,1,i̇stanbul,0,,1,0.491
200,4,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
200,5,0,,1,i̇ngilizce,0,,0,,1,0.3
200,6,0,,0,,0,,1,lisans,1,0.31
200,7,0,,0,,0,,1,lisans,1,0.31
200,12,0,,0,,0,,1,lisans,1,0.31
200,13,0,,0,,1,i̇stanbul,0,,1,0.4
200,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
200,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
200,16,0,,0,,1,i̇stanbul,0,,1,0.4
200,8,0,,0,,0,,1,lisans,1,0.31
200,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
200,12,0,,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.49
201,1,0,,0,,1,i̇stanbul,0,,1,0.4
201,2,0,,0,,1,i̇stanbul,0,,1,0.4
201,3,0,,0,,1,i̇stanbul,1,lise,1,0.45
201,4,0,,0,,1,i̇stanbul,0,,1,0.4
201,5,0,,0,,0,,0,,1,0.26
201,6,0,,0,,0,,0,,1,0.26
201,7,1,cad,0,,0,,0,,1,0.311
201,12,0,,0,,0,,0,,1,0.26
201,13,0,,0,,1,i̇stanbul,0,,1,0.4
201,14,0,,0,,1,i̇stanbul,0,,1,0.4
201,15,0,,0,,1,i̇stanbul,0,,1,0.4
201,16,0,,0,,1,i̇stanbul,0,,1,0.4
201,8,0,,0,,0,,0,,1,0.26
201,11,0,,0,,0,,0,,1,0.26
201,12,0,,0,,1,i̇stanbul,0,,1,0.4
202,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
202,2,1,kalite,0,,1,i̇stanbul,1,lisans,1,0.501
202,3,2,"office, iletişim",0,,1,i̇stanbul,0,,1,0.502
202,4,2,"çözme, problem",0,,1,i̇stanbul,1,lisans,1,0.552
202,5,0,,0,,0,,0,,1,0.26
202,6,1,iletişim,0,,0,,1,lisans,1,0.361
202,7,1,bilgisi,0,,0,,1,lisans,1,0.361
202,12,0,,0,,0,,1,lisans,1,0.31
202,13,0,,0,,1,i̇stanbul,0,,1,0.4
202,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
202,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
202,16,0,,0,,1,i̇stanbul,0,,1,0.4
202,8,0,,0,,0,,1,lisans,1,0.31
202,11,0,,0,,0,,1,lisans,1,0.31
202,12,0,,0,,1,i̇stanbul,1,lisans,1,0.45
203,1,0,,0,,1,i̇stanbul,0,,1,0.4
203,2,0,,0,,1,i̇stanbul,0,,1,0.4
203,3,1,office,0,,1,i̇stanbul,0,,1,0.451
203,4,0,,0,,1,i̇stanbul,0,,1,0.4
203,5,0,,0,,0,,0,,1,0.26
203,6,1,ilişkileri,0,,0,,0,,1,0.311
203,7,0,,1,ingilizce,0,,0,,1,0.3
203,12,0,,1,ingilizce,0,,0,,1,0.3
203,13,0,,1,ingilizce,1,i̇stanbul,0,,1,0.44
203,14,0,,1,ingilizce,1,i̇stanbul,0,,1,0.44
203,15,0,,1,ingilizce,1,i̇stanbul,0,,1,0.44
203,16,0,,1,ingilizce,1,i̇stanbul,1,önlisans,1,0.49
203,8,0,,1,ingilizce,0,,0,,1,0.3
203,11,0,,0,,0,,0,,1,0.26
203,12,0,,0,,1,i̇stanbul,0,,1,0.4
204,1,0,,0,,0,,1,lisans,1,0.31
204,2,0,,0,,0,,1,lisans,1,0.31
204,3,2,"office, ms",0,,0,,0,,1,0.362
204,4,0,,0,,0,,1,lisans,1,0.31
204,5,0,,0,,0,,0,,1,0.26
204,6,0,,0,,0,,1,lisans,1,0.31
204,7,0,,0,,0,,1,lisans,1,0.31
204,12,0,,0,,0,,1,lisans,1,0.31
204,13,0,,0,,0,,0,,1,0.26
204,14,0,,0,,0,,1,lisans,1,0.31
204,15,0,,0,,0,,1,lisans,1,0.31
204,16,0,,0,,0,,0,,1,0.26
204,8,0,,0,,0,,1,lisans,1,0.31
204,11,0,,0,,0,,1,lisans,1,0.31
204,12,0,,0,,0,,1,lisans,1,0.31
205,1,0,,0,,0,,0,,1,0.26
205,2,0,,0,,0,,0,,1,0.26
205,3,0,,0,,0,,0,,1,0.26
205,4,0,,0,,0,,0,,1,0.26
205,5,0,,0,,0,,0,,1,0.26
205,6,0,,0,,0,,0,,1,0.26
205,7,0,,0,,0,,0,,1,0.26
205,12,0,,0,,0,,0,,1,0.26
205,13,0,,0,,0,,0,,1,0.26
205,14,0,,0,,0,,0,,1,0.26
205,15,0,,0,,0,,0,,1,0.26
205,16,0,,0,,0,,1,önlisans,1,0.31
205,8,0,,0,,0,,0,,1,0.26
205,11,0,,0,,0,,0,,1,0.26
205,12,0,,0,,0,,0,,1,0.26
206,1,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
206,2,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
206,3,0,,1,i̇ngilizce,1,i̇stanbul,1,lise,1,0.49
206,4,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
206,5,0,,1,i̇ngilizce,0,,0,,1,0.3
206,6,1,micros,0,,0,,0,,1,0.311
206,7,0,,0,,0,,0,,1,0.26
206,12,0,,0,,0,,0,,1,0.26
206,13,0,,0,,1,i̇stanbul,0,,1,0.4
206,14,0,,0,,1,i̇stanbul,0,,1,0.4
206,15,0,,0,,1,i̇stanbul,0,,1,0.4
206,16,0,,0,,1,i̇stanbul,0,,1,0.4
206,8,0,,0,,0,,0,,1,0.26
206,11,0,,1,i̇ngilizce,0,,0,,1,0.3
206,12,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
207,1,0,,0,,0,,1,lisans,1,0.31
207,2,0,,0,,0,,1,lisans,1,0.31
207,3,1,office,0,,0,,0,,1,0.311
207,4,0,,0,,0,,1,lisans,1,0.31
207,5,0,,0,,0,,0,,0,0.0
207,6,0,,0,,0,,1,lisans,1,0.31
207,7,1,analiz,0,,0,,1,lisans,1,0.361
207,12,0,,0,,0,,1,lisans,1,0.31
207,13,0,,0,,0,,0,,1,0.26
207,14,1,erp,0,,0,,1,lisans,1,0.361
207,15,0,,0,,0,,1,lisans,1,0.31
207,16,1,erp,0,,0,,0,,1,0.311
207,8,0,,0,,0,,1,lisans,1,0.31
207,11,0,,0,,0,,1,lisans,1,0.31
207,12,0,,0,,0,,1,lisans,0,0.05
208,1,0,,0,,1,i̇stanbul,0,,1,0.4
208,2,0,,0,,1,i̇stanbul,0,,1,0.4
208,3,0,,0,,1,i̇stanbul,1,lise,1,0.45
208,4,0,,0,,1,i̇stanbul,0,,1,0.4
208,5,0,,0,,0,,0,,1,0.26
208,6,0,,0,,0,,0,,1,0.26
208,7,0,,0,,0,,0,,1,0.26
208,12,0,,0,,0,,0,,1,0.26
208,13,0,,0,,1,i̇stanbul,0,,1,0.4
208,14,0,,0,,1,i̇stanbul,0,,1,0.4
208,15,0,,0,,1,i̇stanbul,0,,1,0.4
208,16,0,,0,,1,i̇stanbul,0,,1,0.4
208,8,0,,0,,0,,0,,1,0.26
208,11,0,,0,,0,,0,,1,0.26
208,12,0,,0,,1,i̇stanbul,0,,1,0.4
209,1,0,,0,,0,,0,,1,0.26
209,2,0,,0,,0,,0,,1,0.26
209,3,0,,0,,0,,1,lise,1,0.31
209,4,1,geliştirme,0,,0,,0,,1,0.311
209,5,0,,0,,0,,0,,1,0.26
209,6,0,,0,,0,,0,,1,0.26
209,7,0,,0,,0,,0,,1,0.26
209,12,0,,0,,0,,0,,1,0.26
209,13,0,,0,,0,,0,,1,0.26
209,14,0,,0,,0,,0,,1,0.26
209,15,0,,0,,0,,0,,1,0.26
209,16,0,,0,,0,,0,,1,0.26
209,8,0,,0,,0,,0,,1,0.26
209,11,0,,0,,0,,0,,1,0.26
209,12,0,,0,,0,,0,,1,0.26
210,1,0,,1,i̇ngilizce,0,,0,,1,0.3
210,2,1,iş,1,i̇ngilizce,0,,0,,1,0.351
210,3,3,"office, iletişim, ms",1,i̇ngilizce,0,,0,,1,0.453
210,4,0,,1,i̇ngilizce,0,,0,,1,0.3
210,5,0,,1,i̇ngilizce,0,,0,,1,0.3
210,6,2,"iletişim, i̇nsan",0,,0,,0,,1,0.362
210,7,0,,0,,0,,0,,1,0.26
210,12,0,,0,,0,,0,,1,0.26
210,13,0,,0,,0,,0,,1,0.26
210,14,0,,0,,0,,0,,1,0.26
210,15,0,,0,,0,,0,,1,0.26
210,16,0,,0,,0,,1,önlisans,1,0.31
210,8,0,,0,,0,,0,,1,0.26
210,11,0,,1,i̇ngilizce,0,,0,,1,0.3
210,12,0,,1,i̇ngilizce,0,,0,,1,0.3
211,1,0,,0,,0,,0,,1,0.26
211,2,0,,0,,0,,0,,1,0.26
211,3,1,office,0,,0,,1,lise,1,0.361
211,4,0,,0,,0,,0,,1,0.26
211,5,0,,0,,0,,0,,0,0.0
211,6,0,,0,,0,,0,,1,0.26
211,7,0,,0,,0,,0,,1,0.26
211,12,0,,0,,0,,0,,1,0.26
211,13,0,,0,,0,,0,,1,0.26
211,14,0,,0,,0,,0,,1,0.26
211,15,0,,0,,0,,0,,1,0.26
211,16,0,,0,,0,,0,,1,0.26
211,8,0,,0,,0,,0,,1,0.26
211,11,0,,0,,0,,0,,1,0.26
211,12,0,,0,,0,,0,,0,0.0
212,1,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
212,2,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
212,3,2,"office, ms",1,i̇ngilizce,0,,0,,1,0.40199999999999997
212,4,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
212,5,0,,1,i̇ngilizce,0,,0,,1,0.3
212,6,0,,0,,0,,1,lisans,1,0.31
212,7,0,,0,,0,,1,lisans,1,0.31
212,12,0,,0,,0,,1,lisans,1,0.31
212,13,0,,0,,0,,0,,1,0.26
212,14,0,,0,,0,,1,lisans,1,0.31
212,15,0,,0,,0,,1,lisans,1,0.31
212,16,0,,0,,0,,0,,1,0.26
212,8,0,,0,,0,,1,lisans,1,0.31
212,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
212,12,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
213,1,0,,0,,1,i̇stanbul,0,,0,0.14
213,2,0,,0,,1,i̇stanbul,0,,0,0.14
213,3,2,"office, ms",0,,1,i̇stanbul,0,,0,0.24200000000000002
213,4,0,,0,,1,i̇stanbul,0,,1,0.4
213,5,0,,0,,0,,0,,0,0.0
213,6,0,,0,,0,,0,,0,0.0
213,7,0,,0,,0,,0,,0,0.0
213,12,0,,0,,0,,0,,0,0.0
213,13,0,,0,,1,i̇stanbul,0,,0,0.14
213,14,0,,0,,1,i̇stanbul,0,,0,0.14
213,15,0,,0,,1,i̇stanbul,0,,1,0.4
213,16,0,,0,,1,i̇stanbul,1,önlisans,1,0.45
213,8,0,,0,,0,,0,,0,0.0
213,11,0,,0,,0,,0,,1,0.26
213,12,0,,0,,1,i̇stanbul,0,,1,0.4
214,1,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
214,2,1,iş,1,i̇ngilizce,0,,1,lisans,1,0.40099999999999997
214,3,0,,1,i̇ngilizce,0,,0,,1,0.3
214,4,4,"yazılım, bilgisayar, çözme, problem",1,i̇ngilizce,0,,1,lisans,1,0.554
214,5,0,,1,i̇ngilizce,0,,0,,1,0.3
214,6,0,,0,,0,,1,lisans,1,0.31
214,7,0,,0,,0,,1,lisans,1,0.31
214,12,0,,0,,0,,1,lisans,1,0.31
214,13,0,,0,,0,,0,,1,0.26
214,14,0,,0,,0,,1,lisans,1,0.31
214,15,0,,0,,0,,1,lisans,1,0.31
214,16,0,,0,,0,,0,,1,0.26
214,8,0,,0,,0,,1,lisans,1,0.31
214,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
214,12,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
215,1,0,,0,,0,,0,,1,0.26
215,2,0,,0,,0,,0,,1,0.26
215,3,2,"office, ms",0,,0,,0,,1,0.362
215,4,0,,0,,0,,0,,1,0.26
215,5,0,,0,,0,,0,,1,0.26
215,6,1,i̇nsan,0,,1,antalya,0,,1,0.451
215,7,0,,0,,0,,0,,1,0.26
215,12,0,,0,,0,,0,,1,0.26
215,13,0,,0,,0,,0,,1,0.26
215,14,0,,0,,0,,0,,1,0.26
215,15,0,,0,,0,,0,,1,0.26
215,16,0,,0,,0,,1,önlisans,1,0.31
215,8,0,,0,,0,,0,,1,0.26
215,11,0,,0,,0,,0,,1,0.26
215,12,0,,0,,0,,0,,1,0.26
216,1,0,,0,,0,,0,,1,0.26
216,2,0,,0,,0,,0,,1,0.26
216,3,0,,0,,0,,0,,1,0.26
216,4,0,,0,,0,,0,,1,0.26
216,5,0,,0,,0,,0,,1,0.26
216,6,0,,0,,0,,0,,1,0.26
216,7,0,,0,,0,,0,,1,0.26
216,12,0,,0,,0,,0,,1,0.26
216,13,0,,0,,0,,0,,1,0.26
216,14,0,,0,,0,,0,,1,0.26
216,15,0,,0,,0,,0,,1,0.26
216,16,0,,0,,0,,0,,1,0.26
216,8,0,,0,,0,,0,,1,0.26
216,11,0,,0,,0,,0,,1,0.26
216,12,0,,0,,0,,0,,1,0.26
217,1,0,,0,,0,,0,,1,0.26
217,2,0,,0,,0,,0,,1,0.26
217,3,0,,0,,0,,1,lise,1,0.31
217,4,0,,0,,0,,0,,1,0.26
217,5,0,,0,,0,,0,,1,0.26
217,6,0,,0,,0,,0,,1,0.26
217,7,0,,0,,0,,0,,1,0.26
217,12,0,,0,,0,,0,,1,0.26
217,13,0,,0,,0,,0,,1,0.26
217,14,0,,0,,0,,0,,1,0.26
217,15,0,,0,,0,,0,,1,0.26
217,16,0,,0,,0,,0,,1,0.26
217,8,0,,0,,0,,0,,1,0.26
217,11,0,,0,,0,,0,,1,0.26
217,12,0,,0,,0,,0,,1,0.26
218,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
218,2,1,iş,0,,1,i̇stanbul,1,lisans,1,0.501
218,3,2,"office, ms",0,,1,i̇stanbul,0,,1,0.502
218,4,0,,0,,1,i̇stanbul,1,lisans,1,0.45
218,5,0,,0,,0,,0,,1,0.26
218,6,0,,0,,0,,1,lisans,1,0.31
218,7,0,,0,,0,,1,lisans,1,0.31
218,12,0,,0,,0,,1,lisans,1,0.31
218,13,0,,0,,1,i̇stanbul,0,,1,0.4
218,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
218,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
218,16,0,,0,,1,i̇stanbul,0,,1,0.4
218,8,0,,0,,0,,1,lisans,1,0.31
218,11,0,,0,,0,,1,lisans,1,0.31
218,12,0,,0,,1,i̇stanbul,1,lisans,1,0.45
219,1,1,analizi,1,i̇ngilizce,0,,1,lisans,1,0.40099999999999997
219,2,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
219,3,2,"office, ms",1,i̇ngilizce,0,,0,,1,0.40199999999999997
219,4,2,"çözme, problem",1,i̇ngilizce,0,,1,lisans,1,0.45199999999999996
219,5,0,,1,i̇ngilizce,0,,0,,1,0.3
219,6,0,,0,,0,,1,lisans,1,0.31
219,7,0,,0,,0,,1,lisans,1,0.31
219,12,0,,0,,0,,1,lisans,1,0.31
219,13,0,,0,,0,,0,,1,0.26
219,14,1,erp,0,,0,,1,lisans,1,0.361
219,15,0,,0,,0,,1,lisans,1,0.31
219,16,1,erp,0,,0,,0,,1,0.311
219,8,0,,0,,0,,1,lisans,1,0.31
219,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
219,12,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
220,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
220,2,1,iş,0,,1,i̇stanbul,1,lisans,1,0.501
220,3,0,,0,,1,i̇stanbul,0,,1,0.4
220,4,2,"yazılım, bilgisayar",0,,1,i̇stanbul,1,lisans,1,0.552
220,5,0,,0,,0,,0,,0,0.0
220,6,1,i̇nsan,0,,0,,1,lisans,1,0.361
220,7,0,,0,,0,,1,lisans,1,0.31
220,12,0,,0,,0,,1,lisans,1,0.31
220,13,0,,0,,1,i̇stanbul,0,,1,0.4
220,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
220,15,0,,0,,1,i̇stanbul,1,lisans,0,0.19
220,16,0,,0,,1,i̇stanbul,0,,0,0.14
220,8,0,,0,,0,,1,lisans,1,0.31
220,11,0,,0,,0,,1,lisans,1,0.31
220,12,0,,0,,1,i̇stanbul,1,lisans,0,0.19
221,1,0,,0,,1,i̇stanbul,0,,1,0.4
221,2,0,,0,,1,i̇stanbul,0,,1,0.4
221,3,2,"office, ms",0,,1,i̇stanbul,1,lise,1,0.552
221,4,0,,0,,1,i̇stanbul,0,,1,0.4
221,5,0,,0,,0,,0,,1,0.26
221,6,2,"ilişkileri, i̇nsan",0,,0,,0,,1,0.362
221,7,0,,0,,0,,0,,1,0.26
221,12,0,,0,,0,,0,,1,0.26
221,13,0,,0,,1,i̇stanbul,0,,1,0.4
221,14,1,erp,0,,1,i̇stanbul,0,,1,0.451
221,15,0,,0,,1,i̇stanbul,0,,1,0.4
221,16,1,erp,0,,1,i̇stanbul,0,,1,0.451
221,8,0,,0,,0,,0,,1,0.26
221,11,0,,0,,0,,0,,1,0.26
221,12,0,,0,,1,i̇stanbul,0,,1,0.4
222,1,0,,0,,1,i̇stanbul,0,,1,0.4
222,2,0,,0,,1,i̇stanbul,0,,1,0.4
222,3,0,,0,,1,i̇stanbul,1,lise,1,0.45
222,4,0,,0,,1,i̇stanbul,0,,1,0.4
222,5,0,,0,,0,,0,,1,0.26
222,6,0,,0,,0,,0,,1,0.26
222,7,0,,0,,0,,0,,1,0.26
222,12,0,,0,,0,,0,,1,0.26
222,13,0,,0,,1,i̇stanbul,0,,1,0.4
222,14,0,,0,,1,i̇stanbul,0,,1,0.4
222,15,0,,0,,1,i̇stanbul,0,,1,0.4
222,16,0,,0,,1,i̇stanbul,0,,1,0.4
222,8,0,,0,,0,,0,,1,0.26
222,11,0,,0,,0,,0,,1,0.26
222,12,0,,0,,1,i̇stanbul,0,,1,0.4
223,1,0,,0,,0,,0,,1,0.26
223,2,0,,0,,0,,0,,1,0.26
223,3,0,,0,,0,,0,,1,0.26
223,4,0,,0,,0,,0,,1,0.26
223,5,0,,0,,0,,0,,1,0.26
223,6,0,,0,,0,,0,,1,0.26
223,7,0,,0,,0,,0,,1,0.26
223,12,0,,0,,0,,0,,1,0.26
223,13,0,,0,,0,,0,,1,0.26
223,14,0,,0,,0,,0,,1,0.26
223,15,0,,0,,0,,0,,1,0.26
223,16,0,,0,,0,,0,,1,0.26
223,8,0,,0,,0,,0,,1,0.26
223,11,0,,0,,0,,0,,1,0.26
223,12,0,,0,,0,,0,,1,0.26
224,1,0,,0,,1,i̇stanbul,0,,0,0.14
224,2,0,,0,,1,i̇stanbul,0,,1,0.4
224,3,2,"office, ms",0,,1,i̇stanbul,0,,1,0.502
224,4,0,,0,,1,i̇stanbul,0,,0,0.14
224,5,0,,0,,0,,0,,0,0.0
224,6,1,ilişkileri,0,,0,,0,,1,0.311
224,7,0,,0,,0,,0,,1,0.26
224,12,0,,0,,0,,0,,0,0.0
224,13,0,,0,,1,i̇stanbul,0,,1,0.4
224,14,0,,0,,1,i̇stanbul,0,,0,0.14
224,15,0,,0,,1,i̇stanbul,0,,0,0.14
224,16,0,,0,,1,i̇stanbul,1,önlisans,0,0.19
224,8,0,,0,,0,,0,,1,0.26
224,11,0,,0,,0,,0,,0,0.0
224,12,0,,0,,1,i̇stanbul,0,,0,0.14
225,1,1,veri,0,,1,i̇stanbul,0,,1,0.451
225,2,1,iş,0,,1,i̇stanbul,0,,1,0.451
225,3,3,"office, iletişim, ms",0,,1,i̇stanbul,0,,1,0.553
225,4,2,"çözme, problem",0,,1,i̇stanbul,0,,1,0.502
225,5,0,,0,,0,,0,,1,0.26
225,6,1,iletişim,0,,0,,0,,1,0.311
225,7,0,,0,,0,,0,,1,0.26
225,12,0,,0,,0,,0,,1,0.26
225,13,0,,0,,1,i̇stanbul,0,,1,0.4
225,14,0,,0,,1,i̇stanbul,0,,1,0.4
225,15,0,,0,,1,i̇stanbul,0,,1,0.4
225,16,0,,0,,1,i̇stanbul,1,önlisans,1,0.45
225,8,0,,0,,0,,0,,1,0.26
225,11,0,,0,,0,,0,,1,0.26
225,12,0,,0,,1,i̇stanbul,0,,1,0.4
226,1,0,,0,,1,i̇stanbul,1,lisans,1,0.45
226,2,0,,0,,1,i̇stanbul,1,lisans,1,0.45
226,3,0,,0,,1,i̇stanbul,0,,1,0.4
226,4,0,,0,,1,i̇stanbul,1,lisans,1,0.45
226,5,0,,0,,0,,0,,1,0.26
226,6,0,,0,,0,,1,lisans,1,0.31
226,7,0,,0,,0,,1,lisans,1,0.31
226,12,0,,0,,0,,1,lisans,1,0.31
226,13,0,,0,,1,i̇stanbul,0,,1,0.4
226,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
226,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
226,16,0,,0,,1,i̇stanbul,0,,1,0.4
226,8,0,,0,,0,,1,lisans,1,0.31
226,11,0,,0,,0,,1,lisans,1,0.31
226,12,0,,0,,1,i̇stanbul,1,lisans,1,0.45
227,1,0,,0,,0,,0,,1,0.26
227,2,0,,0,,0,,0,,1,0.26
227,3,0,,0,,0,,0,,1,0.26
227,4,0,,0,,0,,0,,1,0.26
227,5,0,,0,,0,,0,,1,0.26
227,6,0,,0,,0,,0,,1,0.26
227,7,0,,0,,0,,0,,1,0.26
227,12,0,,0,,0,,0,,1,0.26
227,13,0,,0,,0,,0,,1,0.26
227,14,0,,0,,0,,0,,1,0.26
227,15,0,,0,,0,,0,,1,0.26
227,16,0,,0,,0,,0,,1,0.26
227,8,0,,0,,0,,0,,1,0.26
227,11,0,,0,,0,,0,,1,0.26
227,12,0,,0,,0,,0,,1,0.26
228,1,0,,0,,0,,0,,1,0.26
228,2,0,,0,,0,,0,,1,0.26
228,3,0,,0,,0,,0,,1,0.26
228,4,0,,0,,0,,0,,1,0.26
228,5,0,,0,,0,,1,lisansüstü,1,0.31
228,6,0,,0,,0,,0,,1,0.26
228,7,0,,0,,0,,0,,1,0.26
228,12,0,,0,,0,,0,,1,0.26
228,13,0,,0,,0,,1,lisansüstü,1,0.31
228,14,0,,0,,0,,0,,1,0.26
228,15,0,,0,,0,,0,,1,0.26
228,16,0,,0,,0,,0,,1,0.26
228,8,0,,0,,0,,0,,1,0.26
228,11,0,,0,,0,,0,,1,0.26
228,12,0,,0,,0,,0,,1,0.26
229,1,0,,1,i̇ngilizce,0,,0,,1,0.3
229,2,0,,1,i̇ngilizce,0,,0,,1,0.3
229,3,2,"iletişim, ms",1,i̇ngilizce,0,,1,lise,1,0.45199999999999996
229,4,0,,1,i̇ngilizce,0,,0,,1,0.3
229,5,0,,2,"almanca, i̇ngilizce",1,aydın,0,,1,0.48000000000000004
229,6,1,iletişim,1,almanca,0,,0,,1,0.351
229,7,2,"bilgisi, analiz",1,almanca,0,,0,,1,0.40199999999999997
229,12,0,,1,almanca,0,,0,,1,0.3
229,13,0,,1,almanca,0,,0,,1,0.3
229,14,0,,1,almanca,0,,0,,1,0.3
229,15,0,,1,almanca,0,,0,,1,0.3
229,16,0,,1,almanca,0,,0,,1,0.3
229,8,0,,0,,0,,0,,1,0.26
229,11,0,,1,i̇ngilizce,0,,0,,1,0.3
229,12,0,,2,"i̇ngilizce, almanca",0,,0,,1,0.34
230,1,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
230,2,0,,1,i̇ngilizce,0,,1,lisans,0,0.09
230,3,1,iletişim,1,i̇ngilizce,0,,0,,0,0.091
230,4,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
230,5,0,,1,i̇ngilizce,0,,0,,0,0.04
230,6,1,iletişim,0,,0,,1,lisans,0,0.101
230,7,1,analiz,0,,0,,1,lisans,0,0.101
230,12,0,,0,,0,,1,lisans,1,0.31
230,13,0,,0,,0,,0,,0,0.0
230,14,0,,0,,0,,1,lisans,1,0.31
230,15,0,,0,,0,,1,lisans,1,0.31
230,16,0,,0,,0,,0,,1,0.26
230,8,0,,0,,0,,1,lisans,0,0.05
230,11,0,,1,i̇ngilizce,0,,1,lisans,1,0.35
230,12,0,,1,i̇ngilizce,0,,1,lisans,0,0.09
231,1,0,,0,,1,i̇stanbul,1,lisans,0,0.19
231,2,1,kalite,0,,1,i̇stanbul,1,lisans,0,0.241
231,3,2,"office, iletişim",0,,1,i̇stanbul,0,,0,0.24200000000000002
231,4,2,"çözme, problem",0,,1,i̇stanbul,1,lisans,1,0.552
231,5,0,,0,,0,,1,lisansüstü,0,0.05
231,6,1,iletişim,0,,0,,1,lisans,0,0.101
231,7,0,,0,,0,,1,lisans,0,0.05
231,12,0,,0,,0,,1,lisans,0,0.05
231,13,0,,0,,1,i̇stanbul,1,lisansüstü,0,0.19
231,14,0,,0,,1,i̇stanbul,1,lisans,0,0.19
231,15,0,,0,,1,i̇stanbul,1,lisans,0,0.19
231,16,0,,0,,1,i̇stanbul,0,,0,0.14
231,8,0,,0,,0,,1,lisans,0,0.05
231,11,0,,0,,0,,1,lisans,1,0.31
231,12,0,,0,,1,i̇stanbul,1,lisans,0,0.19
232,1,1,analizi,1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.541
232,2,2,"iş, kalite",1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.5920000000000001
232,3,0,,1,i̇ngilizce,1,i̇stanbul,0,,1,0.44
232,4,4,"geliştirme, yazılım, çözme, problem",1,i̇ngilizce,1,i̇stanbul,1,lisans,1,0.6940000000000002
232,5,0,,1,i̇ngilizce,0,,0,,1,0.3
232,6,0,,0,,0,,1,lisans,1,0.31
232,7,2,"bilgisi, analiz",0,,0,,1,lisans,1,0.412
232,12,0,,0,,0,,1,lisans,1,0.31
232,13,0,,0,,1,i̇stanbul,0,,1,0.4
232,14,0,,0,,1,i̇stanbul,1,lisans,1,0.45
232,15,0,,0,,1,i̇stanbul,1,lisans,1,0.45
232,16,0,,0,,1,i̇stanbul,0,,1,0.4
232,8,0,,0,,0,,1,lisans,1,0.31
